sensor,site_id,role,target_site,control_rank,seq,period_id,month,usable,mean_VV,mean_VH,mean_VV_minus_VH,mean_B2,mean_B3,mean_B4,mean_B8,mean_B11,mean_B12,mean_NDVI,mean_NDWI
sentinel2,counterfactual_0013_03,donor,treatment_0013,3,7,P07,2024-05,True,,,,0.0510142717982289,0.08813736918213454,0.03669867590541598,0.5655213588157054,0.2400880711581011,0.1085028899817475,0.8829615954393344,-0.7360615119998594
sentinel2,counterfactual_0013_03,donor,treatment_0013,3,8,P08,2024-06,True,,,,0.03488283507261524,0.0691336242635628,0.03343693763014002,0.5367049703515285,0.2413351582745783,0.1038337320150692,0.8845435133659072,-0.7731003232848795
sentinel2,counterfactual_0013_03,donor,treatment_0013,3,9,P09,2024-07,True,,,,0.038508435519175335,0.060985923054440096,0.030920752918052095,0.4926922949093625,0.23018846681229962,0.09280441137706867,0.881837529132745,-0.7799059163646457
sentinel2,counterfactual_0013_03,donor,treatment_0013,3,10,P10,2024-08,True,,,,0.057568434563781946,0.07176429768659977,0.047521787153372706,0.3991627485310841,0.20626527304719935,0.09674024104169275,0.7998500641783409,-0.7050904021428129
sentinel2,counterfactual_0013_04,donor,treatment_0013,4,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0013_04,donor,treatment_0013,4,2,P02,2023-12,True,,,,0.022219713792024653,0.030409254082129113,0.044836878824820826,0.1238483482006411,0.18190679338960342,0.11970289194321541,0.48819564966965673,-0.6254153183167758
sentinel2,counterfactual_0013_04,donor,treatment_0013,4,3,P03,2024-01,True,,,,0.04772570828979163,0.04934577498164497,0.05957409579189236,0.142525149467314,0.16314483854951445,0.11190039207728841,0.4582423541887334,-0.568193544081795
sentinel2,counterfactual_0013_04,donor,treatment_0013,4,4,P04,2024-02,True,,,,0.034136128883654374,0.04618028145989735,0.06263571226714278,0.15309260376933487,0.23242133618008798,0.15451936077433537,0.42140415200134457,-0.5377320866294497
sentinel2,counterfactual_0013_04,donor,treatment_0013,4,5,P05,2024-03,True,,,,0.04436137152324645,0.053420679439974875,0.06934364288629019,0.1694787226419404,0.25928969715152483,0.17841005789399228,0.4182710976895603,-0.5174432216514713
sentinel2,counterfactual_0013_04,donor,treatment_0013,4,6,P06,2024-04,True,,,,0.06283993736594556,0.09301478784276088,0.07857308610609122,0.28683544270443734,0.27444395181034464,0.16573504068205,0.5868566755061874,-0.5216006227725044
sentinel2,counterfactual_0013_04,donor,treatment_0013,4,7,P07,2024-05,True,,,,0.03773986873440696,0.0743867563818345,0.028443485978560237,0.5033357074308391,0.21216808152121663,0.08964577006681353,0.8918745245504421,-0.7427599538238525
sentinel2,counterfactual_0013_04,donor,treatment_0013,4,8,P08,2024-06,True,,,,0.08470913320886585,0.10640118125223343,0.07593245533023137,0.5250216471214498,0.26006659090642675,0.13281514298171174,0.7731797446183705,-0.6825562584296486
sentinel2,counterfactual_0013_04,donor,treatment_0013,4,9,P09,2024-07,True,,,,0.04392947267557275,0.06259952954317632,0.03452637493694376,0.44922288017505035,0.2180809283704106,0.08885306826924216,0.8583095348526386,-0.75603511743704
sentinel2,counterfactual_0013_04,donor,treatment_0013,4,10,P10,2024-08,True,,,,0.038776262217500655,0.056050838230280196,0.029966670015340938,0.40523267317146616,0.20254076558776304,0.08245810711223721,0.8593822793275302,-0.7557282869680969
sentinel2,counterfactual_0013_05,donor,treatment_0013,5,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0013_05,donor,treatment_0013,5,2,P02,2023-12,True,,,,0.033033118867136696,0.04730140603186348,0.06580842581326903,0.1715392673618649,0.21946560394498382,0.14298800005107232,0.44948317252025743,-0.5806026640593416
sentinel2,counterfactual_0013_05,donor,treatment_0013,5,3,P03,2024-01,True,,,,0.05561648025640775,0.06571301986639431,0.08359084664091022,0.1898144951228532,0.193113722675065,0.1279587325822599,0.4121145040931014,-0.5307755342468914
sentinel2,counterfactual_0013_05,donor,treatment_0013,5,4,P04,2024-02,True,,,,0.044239806985242824,0.061680613989379296,0.08261059415692666,0.19538046043587498,0.27330689117459966,0.18106361425011464,0.40888402109541516,-0.528107166721089
sentinel2,counterfactual_0013_05,donor,treatment_0013,5,5,P05,2024-03,True,,,,0.04937590603836545,0.06733228224947459,0.08329930211537251,0.228118168360526,0.28567815814572983,0.18779592078216006,0.4482156323368597,-0.536225424984304
sentinel2,counterfactual_0013_05,donor,treatment_0013,5,6,P06,2024-04,True,,,,0.04788671793102628,0.0758699258870565,0.06387627733023007,0.3065170792969737,0.2483463465813363,0.14077816825249406,0.6281621539873061,-0.5785488813348336
sentinel2,counterfactual_0013_05,donor,treatment_0013,5,7,P07,2024-05,True,,,,0.04989133630654652,0.08418409739524102,0.04601821452958287,0.5338355819585195,0.2538133122267453,0.12056646071116066,0.8339028199499895,-0.7223283813300481
sentinel2,counterfactual_0013_05,donor,treatment_0013,5,8,P08,2024-06,True,,,,0.04325497325328969,0.07928524979840211,0.05036299493662555,0.5023479161986731,0.26125762858695767,0.12388329010183351,0.808794057909314,-0.7194347902939764
sentinel2,counterfactual_0013_05,donor,treatment_0013,5,9,P09,2024-07,True,,,,0.05320293575746588,0.07721724270889074,0.05827065359008047,0.43327982188894015,0.2660088715163788,0.13308598016010653,0.749448995374807,-0.6886943039652145
sentinel2,counterfactual_0013_05,donor,treatment_0013,5,10,P10,2024-08,True,,,,0.04247779217244375,0.06516728225634387,0.04296091093949162,0.38972428218415467,0.23554524748927297,0.11147605936125954,0.7979159300044032,-0.7116389855491643
sentinel2,treatment_0014,target,treatment_0014,0,1,P01,2023-11,True,,,,0.03163042357390471,0.04295962167928522,0.06312717392119652,0.18781396435896341,0.24136802277317493,0.1466185569539688,0.48419916713346445,-0.6251562002674877
sentinel2,treatment_0014,target,treatment_0014,0,2,P02,2023-12,True,,,,0.02676240080547815,0.03502918347284162,0.050389442321067554,0.13713161456983425,0.1967749730221443,0.1316859524731028,0.4767703258042335,-0.6108706578350852
sentinel2,treatment_0014,target,treatment_0014,0,3,P03,2024-01,True,,,,0.08798210961818648,0.08320174499572346,0.0884145378331,0.1746844671375932,0.17688103629033855,0.12569783358331546,0.4033179153105685,-0.4905239083117544
sentinel2,treatment_0014,target,treatment_0014,0,4,P04,2024-02,True,,,,0.03958456531784565,0.053798862916910696,0.07101470946574688,0.17124341233049978,0.2550576708282563,0.1726822223035556,0.41683042455789987,-0.5268114918839077
sentinel2,treatment_0014,target,treatment_0014,0,5,P05,2024-03,True,,,,0.05083544761561089,0.06388750623259026,0.08151881689487508,0.1968134743023732,0.29049228506016506,0.2003198705146902,0.41250196147194074,-0.5103855189222668
sentinel2,treatment_0014,target,treatment_0014,0,6,P06,2024-04,True,,,,0.11345708764594316,0.1377887315500362,0.11579375558803653,0.3517192136936358,0.2662461525510893,0.17644751980811657,0.506233158719743,-0.4294642679201202
sentinel2,treatment_0014,target,treatment_0014,0,7,P07,2024-05,True,,,,0.03449297563415558,0.06690739128435781,0.02755937601353832,0.5333977839884693,0.23050741626112775,0.09981854083043656,0.9002348803632907,-0.7762135927095664
sentinel2,treatment_0014,target,treatment_0014,0,8,P08,2024-06,True,,,,0.04150592443604195,0.07216882803613796,0.03831781573547968,0.544094384597792,0.25109041004213933,0.10709945653417864,0.8673631682412448,-0.7649986845829668
sentinel2,treatment_0014,target,treatment_0014,0,9,P09,2024-07,True,,,,0.03766182736957346,0.06118433003750879,0.033515434814607,0.4625170427483094,0.23767976669391783,0.09839912754112033,0.8642898124142635,-0.7659134942811443
sentinel2,treatment_0014,target,treatment_0014,0,10,P10,2024-08,True,,,,0.04922150290312691,0.06700421049413073,0.039779457982613835,0.42506680718304746,0.22557253701472305,0.0979207332780368,0.8264472818750924,-0.7232468380710445
sentinel2,counterfactual_0014_01,donor,treatment_0014,1,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0014_01,donor,treatment_0014,1,2,P02,2023-12,True,,,,0.028187462059860748,0.039625262330957145,0.057952043994510365,0.158457445361815,0.21227974700625066,0.13266932647560242,0.4605384190385978,-0.5977361729798942
sentinel2,counterfactual_0014_01,donor,treatment_0014,1,3,P03,2024-01,True,,,,0.027591991018132873,0.03844794638992837,0.057375286802658264,0.1575586903698245,0.19214794615263706,0.12308623655971715,0.4690447274137918,-0.6114758364472795
sentinel2,counterfactual_0014_01,donor,treatment_0014,1,4,P04,2024-02,True,,,,0.035316547483067756,0.04987324780637833,0.0701498530944613,0.1712544751199726,0.2502234682751899,0.16047097350052672,0.4219286488985363,-0.554387346749276
sentinel2,counterfactual_0014_01,donor,treatment_0014,1,5,P05,2024-03,True,,,,0.04574684842905336,0.059156582781981285,0.07839622105879067,0.1935425056382881,0.2795480100965514,0.18539474560383337,0.41602856498301094,-0.5277854049162541
sentinel2,counterfactual_0014_01,donor,treatment_0014,1,6,P06,2024-04,True,,,,0.04136567009868002,0.07194145198529076,0.06356057261672163,0.26514649059875095,0.2501094500018316,0.14414908330050907,0.5965981058036506,-0.5639702251653743
sentinel2,counterfactual_0014_01,donor,treatment_0014,1,7,P07,2024-05,True,,,,0.04062867898116832,0.0711114549260121,0.03582706757163922,0.49008371871260387,0.2249763910487344,0.10266708722635401,0.8621501747850645,-0.7450722394384813
sentinel2,counterfactual_0014_01,donor,treatment_0014,1,8,P08,2024-06,True,,,,0.03514545049420539,0.06300365278257111,0.03795437925458903,0.4489165047227124,0.2243533220860007,0.10062643551497365,0.8439091784152165,-0.7529640652822438
sentinel2,counterfactual_0014_01,donor,treatment_0014,1,9,P09,2024-07,True,,,,0.03557666902982795,0.056649357964216336,0.03542422318356158,0.3904624497475034,0.2136107242588856,0.0953022251715439,0.8305735052517145,-0.74318286891358
sentinel2,counterfactual_0014_01,donor,treatment_0014,1,10,P10,2024-08,True,,,,0.034653445796886034,0.052750622601473916,0.03234826493962654,0.3528977550471978,0.19207332625440285,0.08539584364076301,0.8295782365714869,-0.7344839805239568
sentinel2,counterfactual_0014_02,donor,treatment_0014,2,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0014_02,donor,treatment_0014,2,2,P02,2023-12,True,,,,0.033025526986551645,0.045353700687445576,0.058562131276284214,0.1639069111417198,0.19904475037215585,0.1297266837759072,0.4760475685238786,-0.5677189460607992
sentinel2,counterfactual_0014_02,donor,treatment_0014,2,3,P03,2024-01,True,,,,0.04950026473247199,0.059044343798889724,0.07244925013049573,0.17782807569253672,0.1895318499482995,0.12698868745674094,0.4509560884143684,-0.548094718928209
sentinel2,counterfactual_0014_02,donor,treatment_0014,2,4,P04,2024-02,True,,,,0.04475855808656704,0.06395095586137653,0.08180899926177436,0.1961460984876671,0.2616999705840929,0.17567687972674545,0.4160610266331481,-0.5127973467317554
sentinel2,counterfactual_0014_02,donor,treatment_0014,2,5,P05,2024-03,True,,,,0.05418074217552564,0.07264903943290746,0.08660907275301342,0.22712176763059555,0.2877392020281384,0.19743485951082412,0.4389561652719431,-0.5097196765923988
sentinel2,counterfactual_0014_02,donor,treatment_0014,2,6,P06,2024-04,True,,,,0.06220234303632305,0.09830281352055516,0.08416490060150471,0.34540354866640743,0.27809996563901435,0.17041567504499464,0.5717444933958935,-0.5232049228981211
sentinel2,counterfactual_0014_02,donor,treatment_0014,2,7,P07,2024-05,True,,,,0.04828098233040203,0.08431808654802848,0.048733437956515226,0.48801409645315924,0.25671804210985655,0.1294961914729808,0.8145974234875692,-0.7020172870544205
sentinel2,counterfactual_0014_02,donor,treatment_0014,2,8,P08,2024-06,True,,,,0.05125135005735101,0.08907384233218488,0.05708931473278182,0.5036997926662273,0.2716029908086404,0.13340429895453984,0.7939231764552254,-0.6965293710229306
sentinel2,counterfactual_0014_02,donor,treatment_0014,2,9,P09,2024-07,True,,,,0.053430923560659635,0.0799553574191339,0.05638816302048612,0.42045871472869384,0.25555989621124037,0.13027622796132768,0.7630284115680876,-0.6793207304464369
sentinel2,counterfactual_0014_02,donor,treatment_0014,2,10,P10,2024-08,True,,,,0.04438156072123736,0.06969541720604093,0.04462085586870556,0.3814167727466752,0.23214365746002433,0.11365281838407681,0.7850990886548468,-0.6855412436961987
sentinel2,counterfactual_0014_03,donor,treatment_0014,3,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0014_03,donor,treatment_0014,3,2,P02,2023-12,True,,,,0.03430782183841111,0.05119524759687668,0.06559868325294908,0.19154862379701348,0.21804625742875114,0.1385089900931067,0.47583309637689225,-0.5705183735390028
sentinel2,counterfactual_0014_03,donor,treatment_0014,3,3,P03,2024-01,True,,,,0.05365322282510155,0.06636511893938342,0.08157058427451493,0.2019069109628401,0.20538847033377036,0.13457176237118126,0.4371266547442036,-0.5382676230238908
sentinel2,counterfactual_0014_03,donor,treatment_0014,3,4,P04,2024-02,True,,,,0.04688745061710182,0.06719797537966382,0.0853631783509166,0.21103942078150956,0.26936149995810915,0.17634945543095618,0.4183299999621162,-0.5136298602296611
sentinel2,counterfactual_0014_03,donor,treatment_0014,3,5,P05,2024-03,True,,,,0.05093223769973853,0.07072227237617025,0.08227033179363992,0.24082178212877473,0.28149311875279,0.18173515845127036,0.4643891990870136,-0.5277215558592009
sentinel2,counterfactual_0014_03,donor,treatment_0014,3,6,P06,2024-04,True,,,,0.04597707932482999,0.08032536646037704,0.06252964857246468,0.33131607419949505,0.2534376732311627,0.14152384152211767,0.6519532519029361,-0.5836863393046995
sentinel2,counterfactual_0014_03,donor,treatment_0014,3,7,P07,2024-05,True,,,,0.043718955538576784,0.0770405347221116,0.03987100010959081,0.47280423770501917,0.22117000988952004,0.10145672271267907,0.830552398359569,-0.7071663943428251
sentinel2,counterfactual_0014_03,donor,treatment_0014,3,8,P08,2024-06,True,,,,0.0301273267858173,0.0662918813168855,0.03886656443735972,0.46808283180703736,0.24499499988880488,0.11083524748166598,0.8246067800498705,-0.7299310439942972
sentinel2,counterfactual_0014_03,donor,treatment_0014,3,9,P09,2024-07,True,,,,0.047446604055712126,0.07250928228813233,0.05558357433849337,0.39547342560226373,0.2644060346860402,0.1308044802600352,0.7439174828644712,-0.6796273718848548
sentinel2,counterfactual_0014_03,donor,treatment_0014,3,10,P10,2024-08,True,,,,0.04072824266766853,0.06315425258240487,0.04132519314747931,0.3694732127534133,0.2238045495069853,0.10464818812205945,0.790836425529099,-0.6986663379166206
sentinel2,counterfactual_0014_04,donor,treatment_0014,4,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0014_04,donor,treatment_0014,4,2,P02,2023-12,True,,,,0.029272653538993637,0.04063203971186079,0.051242673365677456,0.15790636639673225,0.19226998008640095,0.1227969506408761,0.5103436340692241,-0.5941292645704775
sentinel2,counterfactual_0014_04,donor,treatment_0014,4,3,P03,2024-01,True,,,,0.058416188190815656,0.06352174263561057,0.07174847532697667,0.1776384999765323,0.18085405942827168,0.12003869309062415,0.46663608477589225,-0.545585948724189
sentinel2,counterfactual_0014_04,donor,treatment_0014,4,4,P04,2024-02,True,,,,0.03932423275434366,0.05644765855108231,0.07046267831504419,0.18779298519365267,0.24904365334770467,0.1627797624085209,0.4551438769107998,-0.5421334294074833
sentinel2,counterfactual_0014_04,donor,treatment_0014,4,5,P05,2024-03,True,,,,0.04739111395820164,0.06308730702164887,0.07337136643689753,0.21771509900541589,0.27376704945717706,0.181905227694476,0.4799813283493023,-0.5414680597864755
sentinel2,counterfactual_0014_04,donor,treatment_0014,4,6,P06,2024-04,True,,,,0.06211978807496117,0.09161240102636864,0.07014843946310986,0.32274024492831777,0.24765672829420002,0.14367092727398145,0.6311037026144921,-0.5405493805652283
sentinel2,counterfactual_0014_04,donor,treatment_0014,4,7,P07,2024-05,True,,,,0.040800802670810495,0.07317347911245947,0.03296689960407555,0.5033401356913294,0.22133440367236668,0.09872582247403232,0.8757775017088762,-0.744792614620898
sentinel2,counterfactual_0014_04,donor,treatment_0014,4,8,P08,2024-06,True,,,,0.050401320652349195,0.0853180386120104,0.05496113968738278,0.5062858950489205,0.25844988644204503,0.12490934652457852,0.8136118710794247,-0.7171017426780284
sentinel2,counterfactual_0014_04,donor,treatment_0014,4,9,P09,2024-07,True,,,,0.03671765850248313,0.06166324267366735,0.03416646539335056,0.42757540589511983,0.22163318802224527,0.09566801981613188,0.8506914115866813,-0.7464950775687057
sentinel2,counterfactual_0014_04,donor,treatment_0014,4,10,P10,2024-08,True,,,,0.03623248029500246,0.05817018328031691,0.03227479212815956,0.38062846532700084,0.20622343567043247,0.08999530695305012,0.8367953839278457,-0.7287688734124202
sentinel2,counterfactual_0014_05,donor,treatment_0014,5,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0014_05,donor,treatment_0014,5,2,P02,2023-12,True,,,,0.026200138663024168,0.037275643645235945,0.0467658416756272,0.15110538618583785,0.1755827921927713,0.11221996038709536,0.5346625763037712,-0.6074175315372424
sentinel2,counterfactual_0014_05,donor,treatment_0014,5,3,P03,2024-01,True,,,,0.035314594123986236,0.04439972780930169,0.05529490106001422,0.16218976737544089,0.170667999989473,0.11119935634850275,0.521274051383359,-0.6068909397367204
